game_id,game_date,home_team,away_team,home_score,away_score,margin,closing_spread,home_ortg_10,home_drtg_10,home_net_rtg_10,home_pace_10,home_win_pct_10,home_rest_days,home_b2b,away_ortg_10,away_drtg_10,away_net_rtg_10,away_pace_10,away_win_pct_10,away_rest_days,away_b2b
0022300685,2024-02-01,NYK,IND,109,105,4,,113.7,99.7,14.0,100.0,0.9,2,0,117.7,120.3,-2.5999999999999943,100.0,0.4,2,0
0022300686,2024-02-01,UTA,PHI,124,127,-3,,124.1,126.6,-2.5,100.0,0.4,2,0,116.9,117.5,-0.5999999999999943,100.0,0.6,2,0
0022300687,2024-02-01,MEM,CLE,101,108,-7,,103.4,108.5,-5.099999999999994,100.0,0.4,3,0,117.9,103.8,14.100000000000009,100.0,0.9,1,1
0022300688,2024-02-02,DET,LAC,125,136,-11,,118.7,120.8,-2.0999999999999943,100.0,0.3,2,0,122.4,113.0,9.400000000000006,100.0,0.8,2,0
0022300689,2024-02-02,WAS,MIA,102,110,-8,,111.9,117.9,-6.0,100.0,0.2,2,0,103.3,112.9,-9.600000000000009,100.0,0.3,2,0
0022300690,2024-02-02,ATL,PHX,129,120,9,,117.4,119.8,-2.3999999999999915,100.0,0.6,3,0,120.9,115.8,5.1000000000000085,100.0,0.7,2,0
0022300691,2024-02-02,IND,SAC,122,133,-11,,119.4,120.4,-1.0,100.0,0.4,1,1,119.1,118.6,0.5,100.0,0.5,2,0
0022300692,2024-02-02,HOU,TOR,135,106,29,,118.5,115.7,2.799999999999997,100.0,0.4,2,0,109.6,119.2,-9.600000000000009,100.0,0.2,3,0
0022300693,2024-02-02,MEM,GSW,101,121,-20,,104.1,110.0,-5.900000000000006,100.0,0.4,1,1,123.9,124.9,-1.0,100.0,0.4,3,0
0022300694,2024-02-02,MIN,ORL,106,108,-2,,112.4,106.0,6.400000000000006,100.0,0.6,2,0,107.9,107.7,0.20000000000000284,100.0,0.5,2,0
0022300695,2024-02-02,OKC,CHA,126,106,20,,114.7,109.3,5.400000000000006,100.0,0.7,2,0,109.3,121.5,-12.200000000000003,100.0,0.2,2,0
0022300696,2024-02-02,SAS,NOP,113,114,-1,,113.9,119.3,-5.3999999999999915,100.0,0.3,2,0,116.8,117.0,-0.20000000000000284,100.0,0.5,2,0
0022300697,2024-02-02,DEN,POR,120,108,12,,109.5,109.5,0.0,100.0,0.7,2,0,113.2,115.4,-2.200000000000003,100.0,0.5,2,0
0022300698,2024-02-03,PHI,BKN,121,136,-15,,116.6,119.6,-3.0,100.0,0.5,2,0,114.8,111.7,3.0999999999999943,100.0,0.4,3,0
0022300699,2024-02-03,ATL,GSW,141,134,7,,120.6,123.3,-2.700000000000003,100.0,0.6,1,1,125.5,125.7,-0.20000000000000284,100.0,0.4,1,1
0022300700,2024-02-03,CHI,SAC,115,123,-8,,114.2,113.4,0.7999999999999972,100.0,0.5,3,0,122.1,118.9,3.1999999999999886,100.0,0.6,1,1
0022300701,2024-02-03,NYK,LAL,105,113,-8,,114.8,101.2,13.599999999999994,100.0,0.9,2,0,124.3,123.6,0.7000000000000028,100.0,0.6,2,0
0022300702,2024-02-03,DAL,MIL,117,129,-12,,116.0,125.8,-9.799999999999997,100.0,0.3,3,0,122.0,121.9,0.09999999999999432,100.0,0.6,3,0
0022300703,2024-02-03,SAS,CLE,101,117,-16,,114.2,119.3,-5.099999999999994,100.0,0.3,1,1,118.5,103.7,14.799999999999997,100.0,0.9,2,0
0022300704,2024-02-04,DET,ORL,99,111,-12,,117.6,120.7,-3.1000000000000085,100.0,0.3,2,0,109.2,108.2,1.0,100.0,0.5,2,0
0022300705,2024-02-04,WAS,PHX,112,140,-28,,111.4,119.0,-7.599999999999994,100.0,0.2,2,0,123.0,115.3,7.700000000000003,100.0,0.7,2,0
0022300706,2024-02-04,BOS,MEM,131,91,40,,117.4,108.3,9.100000000000009,100.0,0.7,3,0,101.6,112.4,-10.800000000000011,100.0,0.3,2,0
0022300707,2024-02-04,CHA,IND,99,115,-16,,108.0,119.8,-11.799999999999997,100.0,0.2,2,0,118.3,118.2,0.09999999999999432,100.0,0.4,2,0
0022300708,2024-02-04,MIA,LAC,95,103,-8,,103.2,113.7,-10.5,100.0,0.2,2,0,119.9,110.6,9.300000000000011,100.0,0.8,2,0
0022300709,2024-02-04,MIN,HOU,111,90,21,,111.1,103.3,7.799999999999997,100.0,0.6,2,0,116.0,114.4,1.5999999999999943,100.0,0.4,2,0
0022300710,2024-02-04,OKC,TOR,135,127,8,,116.5,109.2,7.299999999999997,100.0,0.8,2,0,111.0,118.2,-7.200000000000003,100.0,0.2,2,0
0022300711,2024-02-04,UTA,MIL,123,108,15,,123.2,124.9,-1.7000000000000028,100.0,0.4,3,0,118.5,120.0,-1.5,100.0,0.5,1,1
0022300712,2024-02-04,DEN,POR,112,103,9,,109.0,108.9,0.09999999999999432,100.0,0.7,2,0,113.0,116.3,-3.299999999999997,100.0,0.4,2,0
0022300713,2024-02-05,CHA,LAL,118,124,-6,,107.4,120.2,-12.799999999999997,100.0,0.1,1,1,124.0,124.4,-0.4000000000000057,100.0,0.6,2,0
0022300714,2024-02-05,CLE,SAC,136,110,26,,121.2,105.6,15.600000000000009,100.0,0.9,2,0,118.9,118.2,0.7000000000000028,100.0,0.6,2,0
0022300715,2024-02-05,PHI,DAL,102,118,-16,,114.2,119.3,-5.099999999999994,100.0,0.4,2,0,117.0,124.2,-7.200000000000003,100.0,0.4,2,0
0022300716,2024-02-05,ATL,LAC,144,149,-5,,124.4,127.8,-3.3999999999999915,100.0,0.5,2,0,124.3,114.1,10.200000000000003,100.0,0.9,1,1
0022300717,2024-02-05,BKN,GSW,98,109,-11,,115.1,113.0,2.0999999999999943,100.0,0.4,2,0,125.9,121.4,4.5,100.0,0.5,2,0
0022300718,2024-02-05,NOP,TOR,138,100,38,,118.8,116.2,2.5999999999999943,100.0,0.5,3,0,111.4,121.5,-10.099999999999994,100.0,0.2,1,1
0022300719,2024-02-06,IND,HOU,132,129,3,,120.0,119.3,0.7000000000000028,100.0,0.5,2,0,119.5,116.7,2.799999999999997,100.0,0.4,2,0
0022300720,2024-02-06,BKN,DAL,107,119,-12,,115.5,114.4,1.0999999999999943,100.0,0.4,1,1,116.4,122.9,-6.5,100.0,0.4,1,1
0022300721,2024-02-06,MIA,ORL,121,95,26,,105.6,111.1,-5.5,100.0,0.3,2,0,108.3,109.7,-1.4000000000000057,100.0,0.5,2,0
0022300722,2024-02-06,NYK,MEM,123,113,10,,116.2,103.1,13.100000000000009,100.0,0.9,3,0,102.6,112.9,-10.300000000000011,100.0,0.3,2,0
0022300723,2024-02-06,CHI,MIN,129,123,6,,114.9,114.1,0.8000000000000114,100.0,0.5,3,0,111.6,105.9,5.699999999999989,100.0,0.5,2,0
0022300724,2024-02-06,UTA,OKC,124,117,7,,122.4,126.1,-3.6999999999999886,100.0,0.4,2,0,114.8,108.7,6.099999999999994,100.0,0.7,2,0
0022300725,2024-02-06,PHX,MIL,114,106,8,,122.1,115.0,7.099999999999994,100.0,0.7,2,0,119.6,117.9,1.6999999999999886,100.0,0.5,2,0
0022300726,2024-02-07,CHA,TOR,117,123,-6,,110.2,122.8,-12.599999999999994,100.0,0.1,2,0,111.6,123.5,-11.900000000000006,100.0,0.2,2,0
0022300727,2024-02-07,PHI,GSW,104,127,-23,,112.2,121.1,-8.899999999999991,100.0,0.3,2,0,124.6,118.7,5.8999999999999915,100.0,0.5,2,0
0022300728,2024-02-07,WAS,CLE,106,114,-8,,111.1,119.1,-8.0,100.0,0.2,3,0,119.1,106.7,12.399999999999991,100.0,0.9,2,0
0022300729,2024-02-07,BOS,ATL,125,117,8,,118.2,110.2,8.0,100.0,0.7,3,0,125.2,129.5,-4.299999999999997,100.0,0.4,2,0
0022300730,2024-02-07,MIA,SAS,116,104,12,,106.4,110.6,-4.199999999999989,100.0,0.4,1,1,112.6,118.5,-5.900000000000006,100.0,0.3,4,0
0022300731,2024-02-07,LAC,NOP,106,117,-11,,122.1,114.1,8.0,100.0,0.8,2,0,118.5,114.3,4.200000000000003,100.0,0.6,2,0
0022300732,2024-02-07,SAC,DET,120,133,-13,,119.2,119.6,-0.3999999999999915,100.0,0.6,2,0,118.0,121.0,-3.0,100.0,0.3,3,0
0022300733,2024-02-08,IND,GSW,109,131,-22,,119.9,120.7,-0.7999999999999972,100.0,0.5,2,0,125.9,116.7,9.200000000000003,100.0,0.6,1,1
0022300734,2024-02-08,ORL,SAS,127,111,16,,110.1,108.4,1.6999999999999886,100.0,0.6,2,0,110.6,118.5,-7.900000000000006,100.0,0.2,1,1
0022300735,2024-02-08,BKN,CLE,95,118,-23,,112.0,115.0,-3.0,100.0,0.3,2,0,119.3,106.7,12.599999999999994,100.0,0.9,1,1
0022300736,2024-02-08,NYK,DAL,108,122,-14,,115.7,104.4,11.299999999999997,100.0,0.8,2,0,117.6,121.0,-3.4000000000000057,100.0,0.5,2,0
0022300737,2024-02-08,MEM,CHI,110,118,-8,,104.0,112.2,-8.200000000000003,100.0,0.3,2,0,117.6,114.2,3.3999999999999915,100.0,0.6,2,0
0022300738,2024-02-08,MIL,MIN,105,129,-24,,116.0,117.3,-1.2999999999999972,100.0,0.4,2,0,114.8,106.2,8.599999999999994,100.0,0.6,2,0
0022300739,2024-02-08,PHX,UTA,129,115,14,,123.3,115.5,7.799999999999997,100.0,0.7,2,0,121.0,125.6,-4.599999999999994,100.0,0.4,2,0
0022300740,2024-02-08,LAL,DEN,106,114,-8,,123.4,122.8,0.6000000000000085,100.0,0.6,3,0,108.3,106.9,1.3999999999999915,100.0,0.8,4,0
0022300741,2024-02-08,POR,DET,122,128,-6,,113.4,117.6,-4.199999999999989,100.0,0.3,4,0,119.1,120.8,-1.7000000000000028,100.0,0.4,1,1
0022300742,2024-02-09,PHI,ATL,121,127,-6,,114.6,124.9,-10.300000000000011,100.0,0.2,2,0,128.4,130.0,-1.5999999999999943,100.0,0.5,2,0
0022300743,2024-02-09,BOS,WAS,133,129,4,,121.5,112.9,8.599999999999994,100.0,0.8,2,0,111.3,119.3,-8.0,100.0,0.2,2,0
0022300744,2024-02-09,TOR,HOU,107,104,3,,111.3,122.3,-11.0,100.0,0.3,2,0,117.2,114.8,2.4000000000000057,100.0,0.3,3,0
0022300745,2024-02-09,MIL,CHA,120,84,36,,115.8,114.4,1.3999999999999915,100.0,0.4,1,1,105.8,122.3,-16.5,100.0,0.0,2,0
0022300746,2024-02-09,SAC,DEN,135,106,29,,120.6,117.6,3.0,100.0,0.7,2,0,108.7,110.4,-1.7000000000000028,100.0,0.7,1,1
0022300747,2024-02-09,LAL,NOP,139,122,17,,123.9,124.0,-0.09999999999999432,100.0,0.6,1,1,117.5,117.0,0.5,100.0,0.5,2,0
0022300748,2024-02-10,DAL,OKC,146,111,35,,121.2,120.2,1.0,100.0,0.6,2,0,115.7,113.6,2.1000000000000085,100.0,0.6,4,0
0022300749,2024-02-10,LAC,DET,112,106,6,,120.8,113.3,7.5,100.0,0.8,3,0,116.2,117.9,-1.7000000000000028,100.0,0.4,2,0
0022300750,2024-02-10,BKN,SAS,123,103,20,,112.9,112.8,0.10000000000000853,100.0,0.4,2,0,108.6,117.5,-8.900000000000006,100.0,0.2,2,0
0022300751,2024-02-10,CHA,MEM,115,106,9,,106.7,121.6,-14.899999999999991,100.0,0.1,1,1,103.8,113.7,-9.900000000000006,100.0,0.2,2,0
0022300752,2024-02-10,ORL,CHI,114,108,6,,111.0,110.5,0.5,100.0,0.6,2,0,116.8,114.6,2.200000000000003,100.0,0.5,2,0
0022300753,2024-02-10,WAS,PHI,113,119,-6,,112.2,119.9,-7.700000000000003,100.0,0.2,1,1,113.2,123.9,-10.700000000000003,100.0,0.2,1,1
0022300754,2024-02-10,ATL,HOU,122,113,9,,129.9,129.1,0.8000000000000114,100.0,0.6,1,1,117.8,115.4,2.3999999999999915,100.0,0.3,1,1
0022300755,2024-02-10,NYK,IND,111,125,-14,,114.2,106.9,7.299999999999997,100.0,0.7,2,0,121.5,120.4,1.0999999999999943,100.0,0.6,2,0
0022300756,2024-02-10,TOR,CLE,95,119,-24,,110.8,121.6,-10.799999999999997,100.0,0.3,1,1,118.6,106.3,12.299999999999997,100.0,0.9,2,0
0022300757,2024-02-10,GSW,PHX,113,112,1,,126.5,116.3,10.200000000000003,100.0,0.7,2,0,123.0,115.5,7.5,100.0,0.6,2,0
0022300758,2024-02-10,POR,NOP,84,93,-9,,110.8,113.5,-2.700000000000003,100.0,0.3,2,0,115.9,113.1,2.8000000000000114,100.0,0.6,1,1
0022300759,2024-02-11,MIA,BOS,106,110,-4,,108.3,111.1,-2.799999999999997,100.0,0.4,4,0,120.9,112.8,8.100000000000009,100.0,0.8,2,0
0022300760,2024-02-11,OKC,SAC,127,113,14,,117.3,114.0,3.299999999999997,100.0,0.6,1,1,119.7,119.6,0.10000000000000853,100.0,0.6,2,0
0022300761,2024-02-12,CHA,IND,111,102,9,,107.4,118.0,-10.599999999999994,100.0,0.2,2,0,118.3,119.3,-1.0,100.0,0.5,2,0
0022300762,2024-02-12,CLE,PHI,121,123,-2,,119.1,106.0,13.099999999999994,100.0,0.9,2,0,113.3,122.6,-9.299999999999997,100.0,0.3,2,0
0022300763,2024-02-12,ATL,CHI,126,136,-10,,131.3,129.3,2.0,100.0,0.6,2,0,117.9,117.6,0.30000000000001137,100.0,0.5,2,0
0022300764,2024-02-12,TOR,SAS,99,122,-23,,110.7,123.0,-12.299999999999997,100.0,0.3,2,0,109.4,113.4,-4.0,100.0,0.3,2,0
0022300765,2024-02-12,HOU,NYK,105,103,2,,115.2,112.0,3.200000000000003,100.0,0.4,2,0,113.7,107.1,6.6000000000000085,100.0,0.6,2,0
0022300766,2024-02-12,MEM,NOP,87,96,-9,,102.0,113.7,-11.700000000000003,100.0,0.1,2,0,110.2,109.4,0.7999999999999972,100.0,0.6,2,0
0022300767,2024-02-12,MIL,DEN,112,95,17,,114.4,112.3,2.1000000000000085,100.0,0.4,3,0,106.9,111.2,-4.299999999999997,100.0,0.6,3,0
0022300768,2024-02-12,DAL,WAS,112,104,8,,121.5,117.4,4.099999999999994,100.0,0.7,2,0,111.9,119.3,-7.3999999999999915,100.0,0.2,2,0
0022300769,2024-02-12,UTA,GSW,107,129,-22,,119.1,125.8,-6.700000000000003,100.0,0.4,4,0,126.0,115.8,10.200000000000003,100.0,0.7,2,0
0022300770,2024-02-12,LAC,MIN,100,121,-21,,118.1,113.8,4.299999999999997,100.0,0.7,2,0,114.4,103.4,11.0,100.0,0.7,4,0
0022300771,2024-02-13,BKN,BOS,110,118,-8,,113.6,113.8,-0.20000000000000284,100.0,0.4,3,0,120.8,112.8,8.0,100.0,0.8,2,0
0022300772,2024-02-13,ORL,OKC,113,127,-14,,112.4,110.6,1.8000000000000114,100.0,0.6,3,0,116.0,113.9,2.0999999999999943,100.0,0.6,2,0
0022300773,2024-02-13,MIL,MIA,97,123,-26,,114.1,113.4,0.6999999999999886,100.0,0.4,1,1,111.0,110.3,0.7000000000000028,100.0,0.5,2,0
0022300774,2024-02-13,PHX,SAC,130,125,5,,122.8,117.1,5.700000000000003,100.0,0.6,3,0,118.8,119.3,-0.5,100.0,0.5,2,0
0022300775,2024-02-13,POR,MIN,109,121,-12,,110.8,114.5,-3.700000000000003,100.0,0.3,3,0,114.7,103.6,11.100000000000009,100.0,0.7,1,1
0022300776,2024-02-13,LAL,DET,125,111,14,,124.8,122.4,2.3999999999999915,100.0,0.7,4,0,116.0,118.2,-2.200000000000003,100.0,0.4,3,0
0022300777,2024-02-14,CHA,ATL,122,99,23,,107.4,114.5,-7.099999999999994,100.0,0.3,2,0,126.9,126.7,0.20000000000000284,100.0,0.6,2,0
0022300778,2024-02-14,ORL,NYK,118,100,18,,113.6,109.9,3.6999999999999886,100.0,0.7,1,1,111.5,110.5,1.0,100.0,0.5,2,0
0022300779,2024-02-14,PHI,MIA,104,109,-5,,113.2,122.4,-9.200000000000003,100.0,0.3,2,0,110.9,106.4,4.5,100.0,0.6,1,1
0022300780,2024-02-14,BOS,BKN,136,86,50,,120.1,110.4,9.699999999999989,100.0,0.8,1,1,112.8,117.8,-5.0,100.0,0.4,1,1
0022300781,2024-02-14,CLE,CHI,108,105,3,,118.7,106.5,12.200000000000003,100.0,0.9,2,0,117.1,116.9,0.19999999999998863,100.0,0.5,2,0
0022300782,2024-02-14,TOR,IND,125,127,-2,,112.5,123.0,-10.5,100.0,0.3,2,0,117.7,118.7,-1.0,100.0,0.5,2,0
0022300783,2024-02-14,MEM,HOU,121,113,8,,103.4,114.4,-11.0,100.0,0.1,2,0,112.7,113.7,-1.0,100.0,0.3,2,0
0022300784,2024-02-14,NOP,WAS,133,126,7,,115.2,111.3,3.9000000000000057,100.0,0.7,2,0,113.7,120.3,-6.599999999999994,100.0,0.2,2,0
0022300785,2024-02-14,DAL,SAS,116,93,23,,118.3,112.4,5.8999999999999915,100.0,0.7,2,0,107.1,115.0,-7.900000000000006,100.0,0.2,2,0
0022300786,2024-02-14,DEN,SAC,98,102,-4,,105.3,110.5,-5.200000000000003,100.0,0.5,2,0,117.0,117.6,-0.5999999999999943,100.0,0.5,1,1
0022300787,2024-02-14,PHX,DET,116,100,16,,121.3,113.8,7.5,100.0,0.7,1,1,114.7,119.2,-4.5,100.0,0.3,1,1
0022300788,2024-02-14,UTA,LAL,122,138,-16,,118.9,124.3,-5.3999999999999915,100.0,0.4,2,0,124.5,121.4,3.0999999999999943,100.0,0.7,1,1
0022300789,2024-02-14,GSW,LAC,125,130,-5,,125.2,115.4,9.799999999999997,100.0,0.7,2,0,118.4,115.6,2.8000000000000114,100.0,0.7,2,0
0022300790,2024-02-15,MEM,MIL,113,110,3,,103.7,113.8,-10.099999999999994,100.0,0.2,1,1,111.0,113.0,-2.0,100.0,0.3,2,0
0022300791,2024-02-15,POR,MIN,91,128,-37,,106.2,114.2,-8.0,100.0,0.2,2,0,117.9,103.3,14.600000000000009,100.0,0.7,2,0
0022300792,2024-02-22,CLE,ORL,109,116,-7,,117.8,107.3,10.5,100.0,0.8,7,0,113.9,111.0,2.9000000000000057,100.0,0.7,7,0
0022300793,2024-02-22,IND,DET,129,115,14,,119.0,119.2,-0.20000000000000284,100.0,0.5,7,0,115.8,120.3,-4.5,100.0,0.3,7,0
0022300794,2024-02-22,PHI,NYK,96,110,-14,,112.4,120.4,-8.0,100.0,0.3,7,0,110.0,109.2,0.7999999999999972,100.0,0.5,7,0
0022300795,2024-02-22,TOR,BKN,121,93,28,,112.1,119.7,-7.6000000000000085,100.0,0.4,7,0,111.5,119.5,-8.0,100.0,0.3,7,0
0022300796,2024-02-22,DAL,PHX,123,113,10,,119.1,111.7,7.3999999999999915,100.0,0.8,7,0,122.8,114.8,8.0,100.0,0.7,7,0
0022300797,2024-02-22,CHI,BOS,112,129,-17,,115.1,115.7,-0.6000000000000085,100.0,0.5,7,0,123.4,110.1,13.300000000000011,100.0,0.9,7,0
0022300798,2024-02-22,NOP,HOU,127,105,22,,116.2,107.7,8.5,100.0,0.8,7,0,112.8,115.8,-3.0,100.0,0.3,7,0
0022300799,2024-02-22,OKC,LAC,129,107,22,,118.2,116.3,1.9000000000000057,100.0,0.6,7,0,117.6,118.9,-1.3000000000000114,100.0,0.6,7,0
0022300800,2024-02-22,DEN,WAS,130,110,20,,109.9,109.3,0.6000000000000085,100.0,0.6,7,0,112.9,122.9,-10.0,100.0,0.1,7,0
0022300801,2024-02-22,UTA,CHA,107,115,-8,,117.6,126.8,-9.200000000000003,100.0,0.2,7,0,109.7,113.9,-4.200000000000003,100.0,0.4,7,0
0022300802,2024-02-22,GSW,LAL,128,110,18,,125.7,114.9,10.799999999999997,100.0,0.8,7,0,121.0,119.8,1.2000000000000028,100.0,0.6,7,0
0022300803,2024-02-22,SAC,SAS,127,122,5,,119.4,120.4,-1.0,100.0,0.5,7,0,108.0,116.5,-8.5,100.0,0.1,7,0
0022300804,2024-02-23,ATL,TOR,121,123,-2,,126.4,126.5,-0.09999999999999432,100.0,0.5,7,0,112.6,121.1,-8.5,100.0,0.4,1,1
0022300805,2024-02-23,PHI,CLE,104,97,7,,112.1,118.2,-6.1000000000000085,100.0,0.4,1,1,114.7,105.6,9.100000000000009,100.0,0.7,1,1
0022300806,2024-02-23,HOU,PHX,114,110,4,,110.7,114.9,-4.200000000000003,100.0,0.3,1,1,122.0,115.7,6.299999999999997,100.0,0.6,1,1
0022300807,2024-02-23,MEM,LAC,95,101,-6,,103.8,113.6,-9.799999999999997,100.0,0.2,7,0,116.9,116.6,0.30000000000001137,100.0,0.7,1,1
0022300808,2024-02-23,MIN,MIL,107,112,-5,,117.4,103.2,14.200000000000003,100.0,0.7,7,0,111.5,112.4,-0.9000000000000057,100.0,0.4,7,0
0022300809,2024-02-23,OKC,WAS,147,106,41,,122.5,114.9,7.599999999999994,100.0,0.7,1,1,111.7,126.3,-14.599999999999994,100.0,0.0,1,1
0022300810,2024-02-23,NOP,MIA,95,106,-11,,114.5,106.5,8.0,100.0,0.8,1,1,110.6,103.4,7.199999999999989,100.0,0.7,7,0
0022300811,2024-02-23,GSW,CHA,97,84,13,,123.3,113.2,10.099999999999994,100.0,0.8,1,1,107.1,111.9,-4.800000000000011,100.0,0.4,1,1
0022300812,2024-02-23,POR,DEN,112,127,-15,,107.4,115.3,-7.8999999999999915,100.0,0.2,7,0,111.5,110.0,1.5,100.0,0.6,1,1
0022300813,2024-02-23,LAL,SAS,123,118,5,,121.4,118.1,3.3000000000000114,100.0,0.7,1,1,108.5,117.0,-8.5,100.0,0.1,1,1
0022300814,2024-02-24,DET,ORL,109,112,-3,,114.7,121.1,-6.3999999999999915,100.0,0.2,2,0,112.2,108.8,3.4000000000000057,100.0,0.8,2,0
0022300815,2024-02-24,MIN,BKN,101,86,15,,116.8,101.7,15.099999999999994,100.0,0.7,1,1,105.4,118.2,-12.799999999999997,100.0,0.2,2,0
0022300816,2024-02-24,NYK,BOS,102,116,-14,,108.9,111.6,-2.6999999999999886,100.0,0.4,2,0,123.2,109.1,14.100000000000009,100.0,0.9,2,0
0022300817,2024-02-25,PHI,MIL,98,119,-21,,109.2,117.7,-8.5,100.0,0.3,2,0,111.8,110.3,1.5,100.0,0.5,2,0
0022300818,2024-02-25,PHX,LAL,123,113,10,,120.7,115.0,5.700000000000003,100.0,0.6,2,0,120.5,116.6,3.9000000000000057,100.0,0.7,2,0
0022300819,2024-02-25,IND,DAL,133,111,22,,119.9,117.4,2.5,100.0,0.6,3,0,117.1,112.1,5.0,100.0,0.7,3,0
0022300820,2024-02-25,WAS,CLE,105,114,-9,,111.3,125.2,-13.900000000000006,100.0,0.0,2,0,115.3,106.0,9.299999999999997,100.0,0.7,2,0
0022300821,2024-02-25,ATL,ORL,109,92,17,,123.5,123.5,0.0,100.0,0.5,2,0,110.6,109.9,0.6999999999999886,100.0,0.7,1,1
0022300822,2024-02-25,HOU,OKC,110,123,-13,,111.8,116.2,-4.400000000000006,100.0,0.3,2,0,124.7,115.2,9.5,100.0,0.8,2,0
0022300823,2024-02-25,NOP,CHI,106,114,-8,,114.1,108.0,6.099999999999994,100.0,0.7,2,0,116.1,116.7,-0.6000000000000085,100.0,0.5,3,0
0022300824,2024-02-25,GSW,DEN,103,119,-16,,120.2,111.0,9.200000000000003,100.0,0.8,2,0,112.1,109.6,2.5,100.0,0.6,2,0
0022300825,2024-02-25,UTA,SAS,128,109,19,,119.0,123.0,-4.0,100.0,0.3,3,0,109.6,119.0,-9.400000000000006,100.0,0.1,2,0
0022300826,2024-02-25,POR,CHA,80,93,-13,,105.8,114.2,-8.400000000000006,100.0,0.2,2,0,105.8,107.3,-1.5,100.0,0.5,2,0
0022300827,2024-02-25,LAC,SAC,107,123,-16,,115.1,118.0,-2.9000000000000057,100.0,0.6,2,0,121.1,119.6,1.5,100.0,0.6,3,0
0022300828,2024-02-26,NYK,DET,113,111,2,,108.4,112.4,-4.0,100.0,0.4,2,0,113.7,119.6,-5.8999999999999915,100.0,0.2,2,0
0022300829,2024-02-26,IND,TOR,122,130,-8,,121.6,119.5,2.0999999999999943,100.0,0.6,1,1,115.0,119.8,-4.799999999999997,100.0,0.5,3,0
0022300830,2024-02-26,MEM,BKN,86,111,-25,,102.3,113.9,-11.600000000000009,100.0,0.2,3,0,104.5,113.2,-8.700000000000003,100.0,0.3,2,0
0022300831,2024-02-26,SAC,MIA,110,121,-11,,118.8,119.5,-0.7000000000000028,100.0,0.5,1,1,112.2,102.6,9.600000000000009,100.0,0.8,3,0
0022300832,2024-02-27,CLE,DAL,121,119,2,,115.7,107.8,7.900000000000006,100.0,0.7,2,0,120.3,112.1,8.200000000000003,100.0,0.7,2,0
0022300833,2024-02-27,ORL,BKN,108,81,27,,110.6,107.4,3.1999999999999886,100.0,0.7,2,0,99.0,111.9,-12.900000000000006,100.0,0.2,1,1
0022300834,2024-02-27,WAS,GSW,112,123,-11,,112.3,126.5,-14.200000000000003,100.0,0.0,2,0,121.6,112.4,9.199999999999989,100.0,0.8,2,0
0022300835,2024-02-27,ATL,UTA,124,97,27,,123.0,121.2,1.7999999999999972,100.0,0.5,2,0,118.4,123.6,-5.199999999999989,100.0,0.3,2,0
0022300836,2024-02-27,BOS,PHI,117,99,18,,122.0,106.6,15.400000000000006,100.0,0.9,3,0,107.0,115.8,-8.799999999999997,100.0,0.3,2,0
0022300837,2024-02-27,NYK,NOP,92,115,-23,,106.7,113.4,-6.700000000000003,100.0,0.3,1,1,114.2,105.9,8.299999999999997,100.0,0.7,2,0
0022300838,2024-02-27,MIN,SAS,114,105,9,,116.1,103.5,12.599999999999994,100.0,0.7,3,0,108.8,119.0,-10.200000000000003,100.0,0.1,2,0
0022300839,2024-02-27,CHI,DET,95,105,-10,,114.9,115.4,-0.5,100.0,0.5,2,0,111.7,115.5,-3.799999999999997,100.0,0.3,1,1
0022300840,2024-02-27,MIL,CHA,123,85,38,,111.2,107.1,4.1000000000000085,100.0,0.5,2,0,104.4,108.1,-3.6999999999999886,100.0,0.5,2,0
0022300841,2024-02-27,OKC,HOU,112,95,17,,125.4,114.7,10.700000000000003,100.0,0.8,2,0,107.8,116.8,-9.0,100.0,0.2,2,0
0022300842,2024-02-27,POR,MIA,96,106,-10,,102.4,114.4,-12.0,100.0,0.1,2,0,111.3,101.6,9.700000000000003,100.0,0.8,1,1
0022300843,2024-02-28,IND,NOP,123,114,9,,121.7,117.6,4.1000000000000085,100.0,0.7,2,0,111.8,108.2,3.5999999999999943,100.0,0.6,1,1
0022300844,2024-02-28,TOR,DAL,125,136,-11,,114.8,119.9,-5.1000000000000085,100.0,0.5,2,0,122.2,111.7,10.5,100.0,0.8,1,1
0022300845,2024-02-28,MIN,MEM,110,101,9,,116.5,102.8,13.700000000000003,100.0,0.8,1,1,102.3,112.8,-10.5,100.0,0.2,2,0
0022300846,2024-02-28,CHI,CLE,132,123,9,,116.4,116.7,-0.29999999999999716,100.0,0.5,1,1,114.4,110.0,4.400000000000006,100.0,0.6,1,1
0022300847,2024-02-28,DEN,SAC,117,96,21,,113.8,108.7,5.099999999999994,100.0,0.7,3,0,116.1,119.7,-3.6000000000000085,100.0,0.4,2,0
0022300848,2024-02-28,LAC,LAL,112,116,-4,,112.7,117.1,-4.3999999999999915,100.0,0.5,3,0,120.7,117.3,3.4000000000000057,100.0,0.7,3,0
0022300849,2024-02-29,CHA,MIL,99,111,-12,,102.5,106.8,-4.299999999999997,100.0,0.5,2,0,111.5,104.7,6.799999999999997,100.0,0.6,2,0
0022300850,2024-02-29,ORL,UTA,115,107,8,,111.0,108.2,2.799999999999997,100.0,0.7,2,0,116.7,122.4,-5.700000000000003,100.0,0.3,2,0
